Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,race,p1_victor,Momentum_1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,race,p1_victor,Momentum_2,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,race,p1_victor,Momentum_3,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,race,p1_victor,Momentum_4,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,race,p1_victor,Momentum_5
169.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:14:08,3.0,2.0,170.0,1.0,1.0,1.0,0.0,40,40,2.0,1.0,2.0,86.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,7.241,3.0,118.0,BW,NCTL,ND,0.0,0.0,6.652636572072562,169.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:05:17,3.0,9.0,170.0,1.0,1.0,5.0,3.0,15,15,2.0,2.0,1.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.576,15.067,4.0,106.0,B,NCTL,ND,0.0,1.0,25.582278473642045,169.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:07:51,3.0,7.0,170.0,2.0,0.0,4.0,2.0,30,40,2.0,1.0,2.0,92.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.016,10.575,1.0,117.0,BW,NCTL,ND,0.0,0.0,95.53571427614796,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,169,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:27:11,3,5,170,1,1,3,1,15,15,2,2,2,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.628,10.26,3,87.0,BC,NCTL,D,0,0,23.511999995904
170.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:14:53,3.0,2.0,171.0,1.0,1.0,1.0,0.0,40,AD,2.0,2.0,1.0,87.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.861,6.606,0.0,0.0,B,CTL,0,0.0,1.0,7.652636572072561,170.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:06:04,3.0,9.0,171.0,1.0,1.0,5.0,3.0,30,15,2.0,2.0,1.0,91.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.222,25.907,6.0,102.0,B,NCTL,ND,0.0,1.0,25.582278473642045,170.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:09:29,3.0,8.0,171.0,2.0,0.0,4.0,3.0,0,0,1.0,2.0,1.0,93.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.547,35.769,9.0,120.0,B,NCTL,D,0.0,1.0,95.63571427614797,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,170,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:28:31,3,5,171,1,1,3,1,15,30,2,2,2,83,88,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.347,20.587,5,84.0,BW,NCTL,ND,0,0,21.511999995904
171.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:15:48,3.0,2.0,172.0,1.0,1.0,1.0,0.0,40,40,2.0,1.0,2.0,87.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.797,3.806,1.0,129.0,C,CTL,ND,0.0,0.0,12.652631572077562,171.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:07:01,3.0,9.0,172.0,1.0,1.0,5.0,3.0,40,15,2.0,1.0,2.0,91.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.603,6.651,1.0,132.0,C,NCTL,D,0.0,0.0,20.582283473637045,171.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:10:23,3.0,8.0,172.0,2.0,0.0,4.0,3.0,15,0,1.0,2.0,2.0,93.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.936,5.143,2.0,92.0,BW,NCTL,ND,0.0,0.0,95.63571427614797,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,171,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:29:41,3,5,172,1,1,3,1,15,40,2,2,1,84,88,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.057,10.284,4,92.0,C,NCTL,ND,0,1,24.511999995904
172.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:16:15,3.0,2.0,173.0,1.0,1.0,1.0,0.0,40,AD,2.0,1.0,2.0,87.0,86.0,2.0,0.0,0.0,0.0,0.0,1.0,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.698,14.275,5.0,128.0,W,NCTL,ND,0.0,0.0,12.652631572077562,172.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:07:26,3.0,9.0,173.0,1.0,1.0,5.0,3.0,40,30,2.0,2.0,2.0,91.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.225,20.654,3.0,105.0,B,NCTL,ND,0.0,0.0,17.582280973640795,172.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:11:06,3.0,8.0,173.0,2.0,0.0,4.0,3.0,15,15,1.0,1.0,1.0,94.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.121,11.565,3.0,117.0,B,NCTL,ND,0.0,1.0,97.73571427614796,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,172,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:30:22,3,5,173,1,1,3,1,30,40,2,1,1,85,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.594,9.202,2,118.0,BW,NCTL,ND,0,1,26.511999995904
173.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:16:58,3.0,3.0,174.0,1.0,1.0,1.0,1.0,0,0,1.0,2.0,1.0,88.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.725,30.75,7.0,92.0,C,NCTL,ND,0.0,1.0,8.752631572077561,173.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:08:15,3.0,9.0,174.0,1.0,1.0,5.0,3.0,40,40,2.0,2.0,1.0,92.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.074,28.221,8.0,114.0,C,NCTL,ND,0.0,1.0,18.582280973640795,173.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:11:33,3.0,8.0,174.0,2.0,0.0,4.0,3.0,30,15,1.0,1.0,1.0,95.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.053,6.366,1.0,113.0,B,CTL,ND,0.0,1.0,98.73571427614796,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,173,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:30:52,3,5,174,1,1,3,1,40,40,2,2,2,85,89,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.528,5.6,3,98.0,C,NCTL,ND,0,0,26.511999995904
174.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:17:46,3.0,3.0,175.0,1.0,1.0,1.0,1.0,15,0,1.0,1.0,1.0,89.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,19.121,3.0,114.0,C,NCTL,ND,0.0,1.0,7.852631572077563,174.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:09:11,3.0,9.0,175.0,1.0,1.0,5.0,3.0,AD,40,2.0,1.0,1.0,93.0,82.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.891,13.591,4.0,123.0,B,NCTL,ND,0.0,1.0,25.582278473642045,174.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:12:12,3.0,8.0,175.0,2.0,0.0,4.0,3.0,40,15,1.0,2.0,1.0,96.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.528,5.965,1.0,100.0,BC,NCTL,ND,0.0,1.0,100.83571427614795,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,174,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:31:32,3,5,175,1,1,3,1,40,AD,2,2,1,86,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.295,41.442,12,93.0,B,NCTL,ND,0,1,25.511999995904
175.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:18:16,3.0,3.0,176.0,1.0,1.0,1.0,1.0,30,0,1.0,1.0,2.0,89.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.877,32.934,6.0,127.0,C,NCTL,D,0.0,0.0,3.8526315720775615,175.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:14:21,4.0,1.0,176.0,2.0,1.0,0.0,0.0,0,0,1.0,2.0,2.0,93.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.385,4.31,0.0,0.0,C,CTL,ND,0.0,0.0,21.58227347364705,175.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:12:54,3.0,9.0,176.0,2.0,0.0,5.0,3.0,0,0,2.0,1.0,2.0,96.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39,13.833,3.0,124.0,BW,NCTL,ND,0.0,0.0,106.73571427614796,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,175,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:32:34,3,5,176,1,1,3,1,40,40,2,1,2,86,90,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.711,22.401,9,110.0,W,CTL,ND,0,0,23.511999995904
176.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:18:53,3.0,3.0,177.0,1.0,1.0,1.0,1.0,30,15,1.0,2.0,2.0,89.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.725,14.741,4.0,95.0,BW,CTL,ND,0.0,0.0,-0.2473684279224375,176.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:15:01,4.0,1.0,177.0,2.0,1.0,0.0,0.0,0,15,1.0,2.0,2.0,93.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828,4.203,0.0,0.0,BW,CTL,0,0.0,0.0,8.582273473647046,176.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:13:12,3.0,9.0,177.0,2.0,0.0,5.0,3.0,0,15,2.0,2.0,1.0,97.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,F,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,13.226,4.0,96.0,BW,NCTL,ND,0.0,1.0,114.63571427614797,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,176,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:33:15,3,5,177,1,1,3,1,40,AD,2,1,1,87,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.179,9.529,2,115.0,BW,CTL,ND,0,1,25.511999995904
177.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:19:39,3.0,3.0,178.0,1.0,1.0,1.0,1.0,30,30,1.0,2.0,1.0,90.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.081,11.092,3.0,104.0,BC,NCTL,D,0.0,1.0,-1.2473684279224375,177.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:15:45,4.0,1.0,178.0,2.0,1.0,0.0,0.0,0,30,1.0,1.0,1.0,94.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,10.891,3.0,119.0,BC,NCTL,ND,0.0,1.0,-4.317721526357955,177.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:13:45,3.0,9.0,178.0,2.0,0.0,5.0,3.0,15,15,2.0,1.0,1.0,98.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,14.646,4.0,119.0,BW,NCTL,D,0.0,1.0,122.53571427614796,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,177,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:34:06,3,5,178,1,1,3,1,40,40,2,1,1,88,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.06,8.731,2,120.0,C,NCTL,D,0,1,25.511999995904
178.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:20:27,3.0,3.0,179.0,1.0,1.0,1.0,1.0,40,30,1.0,1.0,1.0,91.0,88.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.905,24.521,1.0,122.0,W,CTL,D,1.0,1.0,2.852631572077563,178.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:16:17,4.0,1.0,179.0,2.0,1.0,0.0,0.0,15,30,1.0,2.0,1.0,95.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996,6.62,1.0,92.0,BW,NCTL,D,0.0,1.0,-0.2177215263579552,178.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:14:13,3.0,9.0,179.0,2.0,0.0,5.0,3.0,30,15,2.0,2.0,2.0,98.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.478,9.79,3.0,107.0,B,NCTL,ND,0.0,0.0,122.53571427614796,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,178,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:34:44,3,5,179,1,1,3,1,AD,40,2,1,2,88,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23.133,17.896,5,122.0,C,NCTL,D,0,0,20.512004995899
179.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:22:46,3.0,4.0,180.0,1.0,1.0,2.0,1.0,0,0,2.0,2.0,1.0,92.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.981,13.467,2.0,108.0,B,NCTL,ND,0.0,1.0,9.852631572077565,179.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:17:18,4.0,1.0,180.0,2.0,1.0,0.0,0.0,30,30,1.0,1.0,1.0,96.0,84.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777,0.822,1.0,111.0,W,CTL,0,1.0,1.0,5.882278473642045,179.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:14:57,3.0,9.0,180.0,2.0,0.0,5.0,3.0,30,30,2.0,2.0,1.0,99.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,6.24,2.0,113.0,B,CTL,D,0.0,1.0,121.53571427614796,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,179,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:35:17,3,5,180,1,1,3,1,40,40,2,2,2,88,92,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.597,19.454,7,105.0,B,NCTL,ND,0,0,18.512004995899
180.0,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,2:23:36,3.0,4.0,181.0,1.0,1.0,2.0,1.0,15,0,2.0,1.0,1.0,93.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.698,24.671,6.0,129.0,BW,CTL,D,0.0,1.0,14.75263157207756,180.0,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,2:17:44,4.0,1.0,181.0,2.0,1.0,0.0,0.0,40,30,1.0,1.0,1.0,97.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.585,5.856,1.0,113.0,C,NCTL,ND,0.0,1.0,5.882278473642045,180.0,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,2:15:37,3.0,9.0,181.0,2.0,0.0,5.0,3.0,40,30,2.0,1.0,2.0,99.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.812,4.364,1.0,129.0,C,NCTL,D,0.0,0.0,114.53571927614296,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,180,2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,2:36:24,3,5,181,1,1,3,1,40,AD,2,1,1,89,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.92,13.841,4,109.0,C,NCTL,ND,0,1,18.512004995899
